"Ligands","Receptors","source","Organism"
"AT1G23490","AT1G69730","orthologs","Arabidopsis thaliana"
"AT5G37640","AT1G69730","orthologs","Arabidopsis thaliana"
"AT1G13230","AT1G69730","orthologs","Arabidopsis thaliana"
"AT3G62250","AT1G69730","orthologs","Arabidopsis thaliana"
"AT2G30860","AT1G69730","orthologs","Arabidopsis thaliana"
"AT1G68090","AT1G69730","orthologs","Arabidopsis thaliana"
"AT3G28890","AT1G69730","orthologs","Arabidopsis thaliana"
"AT3G03190","AT1G69730","orthologs","Arabidopsis thaliana"
"AT1G02940","AT1G69730","orthologs","Arabidopsis thaliana"
"AT1G02930","AT1G69730","orthologs","Arabidopsis thaliana"
"AT2G47110","AT1G69730","orthologs","Arabidopsis thaliana"
"AT5G06860","AT1G69730","orthologs","Arabidopsis thaliana"
"AT1G49860","AT1G69730","orthologs","Arabidopsis thaliana"
"AT1G23410","AT1G69730","orthologs","Arabidopsis thaliana"
"AT4G02890","AT1G69730","orthologs","Arabidopsis thaliana"
"AT3G52590","AT1G69730","orthologs","Arabidopsis thaliana"
"AT1G02950","AT1G69730","orthologs","Arabidopsis thaliana"
"AT4G24190","AT1G69730","orthologs","Arabidopsis thaliana"
"AT2G42800","AT1G69730","orthologs","Arabidopsis thaliana"
"AT2G26300","AT1G69730","orthologs","Arabidopsis thaliana"
"AT5G52640","AT1G69730","orthologs","Arabidopsis thaliana"
"AT1G74200","AT1G69730","orthologs","Arabidopsis thaliana"
"AT3G12610","AT1G69730","orthologs","Arabidopsis thaliana"
"AT1G24140","AT3G08680","orthologs","Arabidopsis thaliana"
"AT1G59970","AT3G08680","orthologs","Arabidopsis thaliana"
"AT1G70170","AT3G08680","orthologs","Arabidopsis thaliana"
"AT3G01420","AT1G67560","orthologs","Arabidopsis thaliana"
"AT1G73680","AT1G67560","orthologs","Arabidopsis thaliana"
"AT1G70170","AT5G06820","orthologs","Arabidopsis thaliana"
"AT1G59970","AT5G06820","orthologs","Arabidopsis thaliana"
"AT1G24140","AT5G06820","orthologs","Arabidopsis thaliana"
"AT1G70170","AT5G05160","orthologs","Arabidopsis thaliana"
"AT1G24140","AT5G05160","orthologs","Arabidopsis thaliana"
"AT1G59970","AT5G05160","orthologs","Arabidopsis thaliana"
"AT3G46290","AT5G39030","orthologs","Arabidopsis thaliana"
"AT1G10210","AT5G39030","orthologs","Arabidopsis thaliana"
"AT1G01560","AT5G39030","orthologs","Arabidopsis thaliana"
"AT2G18170","AT5G39030","orthologs","Arabidopsis thaliana"
"AT4G01370","AT5G39030","orthologs","Arabidopsis thaliana"
"AT2G39360","AT5G39030","orthologs","Arabidopsis thaliana"
"AT2G46070","AT5G39030","orthologs","Arabidopsis thaliana"
"AT5G24010","AT5G39030","orthologs","Arabidopsis thaliana"
"AT1G59970","AT5G39030","orthologs","Arabidopsis thaliana"
"AT5G56030","AT5G39030","orthologs","Arabidopsis thaliana"
"AT5G38990","AT5G39030","orthologs","Arabidopsis thaliana"
"AT2G23200","AT5G39030","orthologs","Arabidopsis thaliana"
"AT4G36450","AT5G39030","orthologs","Arabidopsis thaliana"
"AT5G52640","AT5G39030","orthologs","Arabidopsis thaliana"
"AT4G11330","AT5G39030","orthologs","Arabidopsis thaliana"
"AT5G03240","AT5G39030","orthologs","Arabidopsis thaliana"
"AT5G39000","AT5G39030","orthologs","Arabidopsis thaliana"
"AT5G56010","AT5G39030","orthologs","Arabidopsis thaliana"
"AT3G45640","AT5G39030","orthologs","Arabidopsis thaliana"
"AT2G43790","AT5G39030","orthologs","Arabidopsis thaliana"
"AT5G39020","AT5G39030","orthologs","Arabidopsis thaliana"
"AT1G70170","AT5G39030","orthologs","Arabidopsis thaliana"
"AT1G23410","AT5G39030","orthologs","Arabidopsis thaliana"
"AT3G04690","AT5G39030","orthologs","Arabidopsis thaliana"
"AT1G30570","AT5G39030","orthologs","Arabidopsis thaliana"
"AT2G21480","AT5G39030","orthologs","Arabidopsis thaliana"
"AT3G52590","AT5G39030","orthologs","Arabidopsis thaliana"
"AT1G07880","AT5G39030","orthologs","Arabidopsis thaliana"
"AT5G61350","AT5G39030","orthologs","Arabidopsis thaliana"
"AT1G24140","AT5G39030","orthologs","Arabidopsis thaliana"
"AT3G62250","AT5G39030","orthologs","Arabidopsis thaliana"
"AT4G05320","AT5G39030","orthologs","Arabidopsis thaliana"
"AT2G36170","AT5G39030","orthologs","Arabidopsis thaliana"
"AT4G39110","AT5G39030","orthologs","Arabidopsis thaliana"
"AT5G28680","AT5G39030","orthologs","Arabidopsis thaliana"
"AT4G05050","AT5G39030","orthologs","Arabidopsis thaliana"
"AT4G02890","AT5G39030","orthologs","Arabidopsis thaliana"
"AT2G47110","AT5G39030","orthologs","Arabidopsis thaliana"
"AT5G56000","AT5G39030","orthologs","Arabidopsis thaliana"
"AT3G59790","AT5G39030","orthologs","Arabidopsis thaliana"
"AT3G51550","AT5G39030","orthologs","Arabidopsis thaliana"
"AT5G37640","AT5G39030","orthologs","Arabidopsis thaliana"
"AT5G54380","AT5G39030","orthologs","Arabidopsis thaliana"
"AT1G59580","AT5G39030","orthologs","Arabidopsis thaliana"
"AT1G70170","AT5G39020","orthologs","Arabidopsis thaliana"
"AT1G24140","AT5G39020","orthologs","Arabidopsis thaliana"
"AT1G10210","AT5G39020","orthologs","Arabidopsis thaliana"
"AT5G28680","AT5G39020","orthologs","Arabidopsis thaliana"
"AT3G52590","AT5G39020","orthologs","Arabidopsis thaliana"
"AT1G59580","AT5G39020","orthologs","Arabidopsis thaliana"
"AT5G38990","AT5G39020","orthologs","Arabidopsis thaliana"
"AT5G54380","AT5G39020","orthologs","Arabidopsis thaliana"
"AT5G52640","AT5G39020","orthologs","Arabidopsis thaliana"
"AT3G46290","AT5G39020","orthologs","Arabidopsis thaliana"
"AT5G56000","AT5G39020","orthologs","Arabidopsis thaliana"
"AT1G59970","AT5G39020","orthologs","Arabidopsis thaliana"
"AT3G51550","AT5G39020","orthologs","Arabidopsis thaliana"
"AT2G18170","AT5G39020","orthologs","Arabidopsis thaliana"
"AT2G43790","AT5G39020","orthologs","Arabidopsis thaliana"
"AT5G56030","AT5G39020","orthologs","Arabidopsis thaliana"
"AT2G23200","AT5G39020","orthologs","Arabidopsis thaliana"
"AT4G11330","AT5G39020","orthologs","Arabidopsis thaliana"
"AT3G45640","AT5G39020","orthologs","Arabidopsis thaliana"
"AT1G01560","AT5G39020","orthologs","Arabidopsis thaliana"
"AT2G36170","AT5G39020","orthologs","Arabidopsis thaliana"
"AT5G03240","AT5G39020","orthologs","Arabidopsis thaliana"
"AT3G59790","AT5G39020","orthologs","Arabidopsis thaliana"
"AT2G46070","AT5G39020","orthologs","Arabidopsis thaliana"
"AT1G07880","AT5G39020","orthologs","Arabidopsis thaliana"
"AT4G05320","AT5G39020","orthologs","Arabidopsis thaliana"
"AT3G62250","AT5G39020","orthologs","Arabidopsis thaliana"
"AT4G39110","AT5G39020","orthologs","Arabidopsis thaliana"
"AT5G24010","AT5G39020","orthologs","Arabidopsis thaliana"
"AT4G02890","AT5G39020","orthologs","Arabidopsis thaliana"
"AT1G30570","AT5G39020","orthologs","Arabidopsis thaliana"
"AT5G39030","AT5G39020","orthologs","Arabidopsis thaliana"
"AT5G37640","AT5G39020","orthologs","Arabidopsis thaliana"
"AT3G04690","AT5G39020","orthologs","Arabidopsis thaliana"
"AT5G39000","AT5G39020","orthologs","Arabidopsis thaliana"
"AT5G61350","AT5G39020","orthologs","Arabidopsis thaliana"
"AT4G01370","AT5G39020","orthologs","Arabidopsis thaliana"
"AT5G56010","AT5G39020","orthologs","Arabidopsis thaliana"
"AT2G47110","AT5G39020","orthologs","Arabidopsis thaliana"
"AT1G23410","AT5G39020","orthologs","Arabidopsis thaliana"
"AT4G36450","AT5G39020","orthologs","Arabidopsis thaliana"
"AT4G05050","AT5G39020","orthologs","Arabidopsis thaliana"
"AT2G21480","AT5G39020","orthologs","Arabidopsis thaliana"
"AT2G39360","AT5G39020","orthologs","Arabidopsis thaliana"
"AT5G61350","AT5G39000","orthologs","Arabidopsis thaliana"
"AT4G01370","AT5G39000","orthologs","Arabidopsis thaliana"
"AT5G28680","AT5G39000","orthologs","Arabidopsis thaliana"
"AT4G05320","AT5G39000","orthologs","Arabidopsis thaliana"
"AT5G39020","AT5G39000","orthologs","Arabidopsis thaliana"
"AT5G03240","AT5G39000","orthologs","Arabidopsis thaliana"
"AT3G52590","AT5G39000","orthologs","Arabidopsis thaliana"
"AT2G47110","AT5G39000","orthologs","Arabidopsis thaliana"
"AT2G46070","AT5G39000","orthologs","Arabidopsis thaliana"
"AT2G18170","AT5G39000","orthologs","Arabidopsis thaliana"
"AT1G10210","AT5G39000","orthologs","Arabidopsis thaliana"
"AT3G45640","AT5G39000","orthologs","Arabidopsis thaliana"
"AT5G37640","AT5G39000","orthologs","Arabidopsis thaliana"
"AT1G24140","AT5G39000","orthologs","Arabidopsis thaliana"
"AT1G59970","AT5G39000","orthologs","Arabidopsis thaliana"
"AT1G01560","AT5G39000","orthologs","Arabidopsis thaliana"
"AT3G04690","AT5G39000","orthologs","Arabidopsis thaliana"
"AT5G38990","AT5G39000","orthologs","Arabidopsis thaliana"
"AT1G07880","AT5G39000","orthologs","Arabidopsis thaliana"
"AT2G23200","AT5G39000","orthologs","Arabidopsis thaliana"
"AT1G23410","AT5G39000","orthologs","Arabidopsis thaliana"
"AT4G05050","AT5G39000","orthologs","Arabidopsis thaliana"
"AT1G30570","AT5G39000","orthologs","Arabidopsis thaliana"
"AT2G39360","AT5G39000","orthologs","Arabidopsis thaliana"
"AT2G21480","AT5G39000","orthologs","Arabidopsis thaliana"
"AT5G24010","AT5G39000","orthologs","Arabidopsis thaliana"
"AT4G36450","AT5G39000","orthologs","Arabidopsis thaliana"
"AT4G39110","AT5G39000","orthologs","Arabidopsis thaliana"
"AT3G59790","AT5G39000","orthologs","Arabidopsis thaliana"
"AT5G56000","AT5G39000","orthologs","Arabidopsis thaliana"
"AT4G11330","AT5G39000","orthologs","Arabidopsis thaliana"
"AT2G36170","AT5G39000","orthologs","Arabidopsis thaliana"
"AT1G70170","AT5G39000","orthologs","Arabidopsis thaliana"
"AT3G51550","AT5G39000","orthologs","Arabidopsis thaliana"
"AT5G56030","AT5G39000","orthologs","Arabidopsis thaliana"
"AT2G43790","AT5G39000","orthologs","Arabidopsis thaliana"
"AT4G02890","AT5G39000","orthologs","Arabidopsis thaliana"
"AT5G56010","AT5G39000","orthologs","Arabidopsis thaliana"
"AT3G62250","AT5G39000","orthologs","Arabidopsis thaliana"
"AT5G52640","AT5G39000","orthologs","Arabidopsis thaliana"
"AT3G46290","AT5G39000","orthologs","Arabidopsis thaliana"
"AT5G39030","AT5G39000","orthologs","Arabidopsis thaliana"
"AT5G54380","AT5G39000","orthologs","Arabidopsis thaliana"
"AT1G59580","AT5G39000","orthologs","Arabidopsis thaliana"
"AT4G05050","AT5G38990","orthologs","Arabidopsis thaliana"
"AT5G03240","AT5G38990","orthologs","Arabidopsis thaliana"
"AT3G45640","AT5G38990","orthologs","Arabidopsis thaliana"
"AT1G01560","AT5G38990","orthologs","Arabidopsis thaliana"
"AT5G39030","AT5G38990","orthologs","Arabidopsis thaliana"
"AT1G59970","AT5G38990","orthologs","Arabidopsis thaliana"
"AT5G37640","AT5G38990","orthologs","Arabidopsis thaliana"
"AT2G21480","AT5G38990","orthologs","Arabidopsis thaliana"
"AT2G47110","AT5G38990","orthologs","Arabidopsis thaliana"
"AT4G39110","AT5G38990","orthologs","Arabidopsis thaliana"
"AT5G39000","AT5G38990","orthologs","Arabidopsis thaliana"
"AT5G28680","AT5G38990","orthologs","Arabidopsis thaliana"
"AT5G56030","AT5G38990","orthologs","Arabidopsis thaliana"
"AT3G59790","AT5G38990","orthologs","Arabidopsis thaliana"
"AT1G59580","AT5G38990","orthologs","Arabidopsis thaliana"
"AT2G18170","AT5G38990","orthologs","Arabidopsis thaliana"
"AT3G04690","AT5G38990","orthologs","Arabidopsis thaliana"
"AT1G70170","AT5G38990","orthologs","Arabidopsis thaliana"
"AT3G52590","AT5G38990","orthologs","Arabidopsis thaliana"
"AT1G10210","AT5G38990","orthologs","Arabidopsis thaliana"
"AT1G30570","AT5G38990","orthologs","Arabidopsis thaliana"
"AT5G52640","AT5G38990","orthologs","Arabidopsis thaliana"
"AT5G39020","AT5G38990","orthologs","Arabidopsis thaliana"
"AT2G43790","AT5G38990","orthologs","Arabidopsis thaliana"
"AT5G61350","AT5G38990","orthologs","Arabidopsis thaliana"
"AT4G05320","AT5G38990","orthologs","Arabidopsis thaliana"
"AT4G36450","AT5G38990","orthologs","Arabidopsis thaliana"
"AT5G24010","AT5G38990","orthologs","Arabidopsis thaliana"
"AT2G46070","AT5G38990","orthologs","Arabidopsis thaliana"
"AT2G39360","AT5G38990","orthologs","Arabidopsis thaliana"
"AT3G46290","AT5G38990","orthologs","Arabidopsis thaliana"
"AT3G62250","AT5G38990","orthologs","Arabidopsis thaliana"
"AT4G11330","AT5G38990","orthologs","Arabidopsis thaliana"
"AT5G54380","AT5G38990","orthologs","Arabidopsis thaliana"
"AT1G24140","AT5G38990","orthologs","Arabidopsis thaliana"
"AT2G36170","AT5G38990","orthologs","Arabidopsis thaliana"
"AT4G02890","AT5G38990","orthologs","Arabidopsis thaliana"
"AT4G01370","AT5G38990","orthologs","Arabidopsis thaliana"
"AT2G23200","AT5G38990","orthologs","Arabidopsis thaliana"
"AT5G56010","AT5G38990","orthologs","Arabidopsis thaliana"
"AT5G56000","AT5G38990","orthologs","Arabidopsis thaliana"
"AT1G07880","AT5G38990","orthologs","Arabidopsis thaliana"
"AT3G51550","AT5G38990","orthologs","Arabidopsis thaliana"
"AT1G23410","AT5G38990","orthologs","Arabidopsis thaliana"
"AT1G70170","AT5G59270","orthologs","Arabidopsis thaliana"
"AT1G24140","AT5G59270","orthologs","Arabidopsis thaliana"
"AT1G59970","AT5G59270","orthologs","Arabidopsis thaliana"
"AT1G24140","AT5G53320","orthologs","Arabidopsis thaliana"
"AT1G70170","AT5G53320","orthologs","Arabidopsis thaliana"
"AT1G59970","AT5G53320","orthologs","Arabidopsis thaliana"
"AT1G70170","AT5G24100","orthologs","Arabidopsis thaliana"
"AT1G24140","AT5G24100","orthologs","Arabidopsis thaliana"
"AT1G59970","AT5G24100","orthologs","Arabidopsis thaliana"
"AT4G36450","AT5G61350","orthologs","Arabidopsis thaliana"
"AT5G39000","AT5G61350","orthologs","Arabidopsis thaliana"
"AT4G11330","AT5G61350","orthologs","Arabidopsis thaliana"
"AT2G43790","AT5G61350","orthologs","Arabidopsis thaliana"
"AT3G45640","AT5G61350","orthologs","Arabidopsis thaliana"
"AT1G59970","AT5G61350","orthologs","Arabidopsis thaliana"
"AT1G01560","AT5G61350","orthologs","Arabidopsis thaliana"
"AT3G52590","AT5G61350","orthologs","Arabidopsis thaliana"
"AT5G24010","AT5G61350","orthologs","Arabidopsis thaliana"
"AT2G39360","AT5G61350","orthologs","Arabidopsis thaliana"
"AT5G28680","AT5G61350","orthologs","Arabidopsis thaliana"
"AT1G24140","AT5G61350","orthologs","Arabidopsis thaliana"
"AT3G62250","AT5G61350","orthologs","Arabidopsis thaliana"
"AT5G38990","AT5G61350","orthologs","Arabidopsis thaliana"
"AT1G10210","AT5G61350","orthologs","Arabidopsis thaliana"
"AT3G46290","AT5G61350","orthologs","Arabidopsis thaliana"
"AT2G47110","AT5G61350","orthologs","Arabidopsis thaliana"
"AT5G39020","AT5G61350","orthologs","Arabidopsis thaliana"
"AT5G56000","AT5G61350","orthologs","Arabidopsis thaliana"
"AT3G04690","AT5G61350","orthologs","Arabidopsis thaliana"
"AT2G36170","AT5G61350","orthologs","Arabidopsis thaliana"
"AT4G05320","AT5G61350","orthologs","Arabidopsis thaliana"
"AT5G56010","AT5G61350","orthologs","Arabidopsis thaliana"
"AT5G52640","AT5G61350","orthologs","Arabidopsis thaliana"
"AT5G56030","AT5G61350","orthologs","Arabidopsis thaliana"
"AT1G07880","AT5G61350","orthologs","Arabidopsis thaliana"
"AT1G30570","AT5G61350","orthologs","Arabidopsis thaliana"
"AT5G03240","AT5G61350","orthologs","Arabidopsis thaliana"
"AT2G21480","AT5G61350","orthologs","Arabidopsis thaliana"
"AT1G70170","AT5G61350","orthologs","Arabidopsis thaliana"
"AT2G18170","AT5G61350","orthologs","Arabidopsis thaliana"
"AT1G23410","AT5G61350","orthologs","Arabidopsis thaliana"
"AT4G02890","AT5G61350","orthologs","Arabidopsis thaliana"
"AT4G01370","AT5G61350","orthologs","Arabidopsis thaliana"
"AT4G39110","AT5G61350","orthologs","Arabidopsis thaliana"
"AT5G37640","AT5G61350","orthologs","Arabidopsis thaliana"
"AT5G39030","AT5G61350","orthologs","Arabidopsis thaliana"
"AT3G59790","AT5G61350","orthologs","Arabidopsis thaliana"
"AT2G46070","AT5G61350","orthologs","Arabidopsis thaliana"
"AT5G54380","AT5G61350","orthologs","Arabidopsis thaliana"
"AT2G23200","AT5G61350","orthologs","Arabidopsis thaliana"
"AT4G05050","AT5G61350","orthologs","Arabidopsis thaliana"
"AT1G59580","AT5G61350","orthologs","Arabidopsis thaliana"
"AT3G51550","AT5G61350","orthologs","Arabidopsis thaliana"
"AT1G70170","AT5G24080","orthologs","Arabidopsis thaliana"
"AT1G24140","AT5G24080","orthologs","Arabidopsis thaliana"
"AT1G59970","AT5G24080","orthologs","Arabidopsis thaliana"
"AT1G24140","AT5G24010","orthologs","Arabidopsis thaliana"
"AT5G39020","AT5G24010","orthologs","Arabidopsis thaliana"
"AT5G38990","AT5G24010","orthologs","Arabidopsis thaliana"
"AT3G52590","AT5G24010","orthologs","Arabidopsis thaliana"
"AT2G36170","AT5G24010","orthologs","Arabidopsis thaliana"
"AT1G70170","AT5G24010","orthologs","Arabidopsis thaliana"
"AT1G10210","AT5G24010","orthologs","Arabidopsis thaliana"
"AT5G61350","AT5G24010","orthologs","Arabidopsis thaliana"
"AT5G56010","AT5G24010","orthologs","Arabidopsis thaliana"
"AT1G01560","AT5G24010","orthologs","Arabidopsis thaliana"
"AT4G36450","AT5G24010","orthologs","Arabidopsis thaliana"
"AT4G11330","AT5G24010","orthologs","Arabidopsis thaliana"
"AT2G23200","AT5G24010","orthologs","Arabidopsis thaliana"
"AT3G59790","AT5G24010","orthologs","Arabidopsis thaliana"
"AT2G21480","AT5G24010","orthologs","Arabidopsis thaliana"
"AT4G05320","AT5G24010","orthologs","Arabidopsis thaliana"
"AT2G46070","AT5G24010","orthologs","Arabidopsis thaliana"
"AT5G39000","AT5G24010","orthologs","Arabidopsis thaliana"
"AT4G02890","AT5G24010","orthologs","Arabidopsis thaliana"
"AT1G23410","AT5G24010","orthologs","Arabidopsis thaliana"
"AT5G54380","AT5G24010","orthologs","Arabidopsis thaliana"
"AT2G39360","AT5G24010","orthologs","Arabidopsis thaliana"
"AT3G46290","AT5G24010","orthologs","Arabidopsis thaliana"
"AT5G39030","AT5G24010","orthologs","Arabidopsis thaliana"
"AT1G30570","AT5G24010","orthologs","Arabidopsis thaliana"
"AT4G01370","AT5G24010","orthologs","Arabidopsis thaliana"
"AT1G07880","AT5G24010","orthologs","Arabidopsis thaliana"
"AT3G45640","AT5G24010","orthologs","Arabidopsis thaliana"
"AT5G56000","AT5G24010","orthologs","Arabidopsis thaliana"
"AT2G18170","AT5G24010","orthologs","Arabidopsis thaliana"
"AT5G03240","AT5G24010","orthologs","Arabidopsis thaliana"
"AT1G59580","AT5G24010","orthologs","Arabidopsis thaliana"
"AT3G51550","AT5G24010","orthologs","Arabidopsis thaliana"
"AT5G37640","AT5G24010","orthologs","Arabidopsis thaliana"
"AT5G28680","AT5G24010","orthologs","Arabidopsis thaliana"
"AT2G43790","AT5G24010","orthologs","Arabidopsis thaliana"
"AT2G47110","AT5G24010","orthologs","Arabidopsis thaliana"
"AT4G05050","AT5G24010","orthologs","Arabidopsis thaliana"
"AT3G04690","AT5G24010","orthologs","Arabidopsis thaliana"
"AT5G52640","AT5G24010","orthologs","Arabidopsis thaliana"
"AT3G62250","AT5G24010","orthologs","Arabidopsis thaliana"
"AT4G39110","AT5G24010","orthologs","Arabidopsis thaliana"
"AT5G56030","AT5G24010","orthologs","Arabidopsis thaliana"
"AT1G59970","AT5G24010","orthologs","Arabidopsis thaliana"
"AT1G59970","AT5G16590","orthologs","Arabidopsis thaliana"
"AT1G70170","AT5G16590","orthologs","Arabidopsis thaliana"
"AT1G24140","AT5G16590","orthologs","Arabidopsis thaliana"
"AT1G73680","AT1G72520","orthologs","Arabidopsis thaliana"
"AT3G01420","AT1G72520","orthologs","Arabidopsis thaliana"
"AT1G59970","AT1G29750","orthologs","Arabidopsis thaliana"
"AT1G24140","AT1G29750","orthologs","Arabidopsis thaliana"
"AT1G70170","AT1G29750","orthologs","Arabidopsis thaliana"
"AT2G46070","AT5G54380","orthologs","Arabidopsis thaliana"
"AT5G56030","AT5G54380","orthologs","Arabidopsis thaliana"
"AT5G38990","AT5G54380","orthologs","Arabidopsis thaliana"
"AT1G59970","AT5G54380","orthologs","Arabidopsis thaliana"
"AT3G52590","AT5G54380","orthologs","Arabidopsis thaliana"
"AT5G37640","AT5G54380","orthologs","Arabidopsis thaliana"
"AT1G07880","AT5G54380","orthologs","Arabidopsis thaliana"
"AT3G04690","AT5G54380","orthologs","Arabidopsis thaliana"
"AT3G59790","AT5G54380","orthologs","Arabidopsis thaliana"
"AT5G61350","AT5G54380","orthologs","Arabidopsis thaliana"
"AT2G47110","AT5G54380","orthologs","Arabidopsis thaliana"
"AT2G21480","AT5G54380","orthologs","Arabidopsis thaliana"
"AT5G39000","AT5G54380","orthologs","Arabidopsis thaliana"
"AT2G23200","AT5G54380","orthologs","Arabidopsis thaliana"
"AT5G39020","AT5G54380","orthologs","Arabidopsis thaliana"
"AT3G45640","AT5G54380","orthologs","Arabidopsis thaliana"
"AT5G52640","AT5G54380","orthologs","Arabidopsis thaliana"
"AT3G51550","AT5G54380","orthologs","Arabidopsis thaliana"
"AT3G46290","AT5G54380","orthologs","Arabidopsis thaliana"
"AT2G39360","AT5G54380","orthologs","Arabidopsis thaliana"
"AT4G02890","AT5G54380","orthologs","Arabidopsis thaliana"
"AT4G05050","AT5G54380","orthologs","Arabidopsis thaliana"
