LR_pair,timepoint,n_qualities,max_quality,min_quality,max_mean_strength,min_mean_strength,max_min_ratio,pvalue,padj,specificity,mean_HZE-Fe,std_HZE-Fe,n_HZE-Fe,mean_UV-B,std_UV-B,n_UV-B,mean_gamma,std_gamma,n_gamma,mean_GCR,std_GCR,n_GCR
AT3G16570->AT3G51550,2-6h,3,GCR,HZE-Fe,415.7829674375034,0.4155363355437252,1000.5935266610451,0.004931734831982308,0.11420628644272249,quality-shared,0.4155363355437252,0.00035121349824535075,8,,,,279.6600690826236,199.55142846057555,24,415.7829674375034,8.64263766654736,16.0
AT3G16920->AT1G08340,2-6h,3,GCR,HZE-Fe,246.75731974363174,0.16975343159241305,1453.6219823591496,0.17462432589398277,0.1770462347901215,quality-shared,0.16975343159241305,0.00014707468815225444,4,,,,186.37063153510704,133.29562190205533,12,246.75731974363174,9.069059924889029,8.0
AT3G16920->AT1G20850,2-6h,3,GCR,HZE-Fe,303.79380779802307,0.2925265555624247,1038.5170235705114,0.17288377288124146,0.1770462347901215,quality-shared,0.2925265555624247,0.00024886982434665916,4,,,,219.36837489932364,156.52387345246586,12,303.79380779802307,7.965246103369435,8.0
AT3G16920->AT1G27380,2-6h,3,GCR,HZE-Fe,158.30042813448392,0.12680188914188323,1248.4074898707213,0.16588548013052248,0.1770462347901215,quality-shared,0.12680188914188323,0.00010999198077467354,4,,,,130.18414345968006,93.49856359418322,12,158.30042813448392,8.35866224150945,8.0
AT3G16920->AT4G18780,2-6h,3,GCR,HZE-Fe,271.67756181668335,0.19538515400961115,1390.4718769130193,0.17638240238356323,0.1770462347901215,quality-shared,0.19538515400961115,0.00016872114734958754,4,,,,201.18251524390203,143.76608086625689,12,271.67756181668335,8.928724224761375,8.0
AT3G16920->AT4G32410,2-6h,3,GCR,HZE-Fe,368.7771330240412,0.2992284761282472,1232.4265985500188,0.1148919604898946,0.1770462347901215,quality-shared,0.2992284761282472,0.00025431267023842685,4,,,,255.23077569134935,181.96624594370942,12,368.7771330240412,2.1172882502641706,8.0
AT3G16920->AT4G35350,2-6h,3,GCR,HZE-Fe,288.4326130016152,0.2543972150605521,1133.7884061858224,0.17638240238356323,0.1770462347901215,quality-shared,0.2543972150605521,0.00021850558594516123,4,,,,210.96602177751038,150.599886699459,12,288.4326130016152,8.466086468419471,8.0
AT3G16920->AT5G03170,2-6h,3,GCR,HZE-Fe,241.09470632904623,0.22942743741922736,1050.853851836821,0.17462432589398277,0.1770462347901215,quality-shared,0.22942743741922736,0.0001962741575086413,4,,,,182.6974703943644,130.67568580902378,12,241.09470632904623,9.152865577957673,8.0
AT3G16920->AT5G05170,2-6h,3,GCR,HZE-Fe,371.74553267324023,0.3306713872175698,1124.2143924253269,0.1148919604898946,0.1770462347901215,quality-shared,0.3306713872175698,0.00028079255210516907,4,,,,257.1194302517776,183.28729530691166,12,371.74553267324023,2.0079050011409985,8.0
AT3G16920->AT5G15630,2-6h,3,GCR,HZE-Fe,216.94734967913612,0.18377966340351204,1180.475280351342,0.17237938727184243,0.1770462347901215,quality-shared,0.18377966340351204,0.00015859041929121298,4,,,,168.25950519925644,120.46905606418896,12,216.94734967913612,9.145856858313552,8.0
AT3G16920->AT5G17420,2-6h,3,GCR,HZE-Fe,274.35323142579443,0.19986877526080934,1372.6667963406996,0.17638240238356323,0.1770462347901215,quality-shared,0.19986877526080934,0.00017139308153113486,4,,,,202.78034980353468,144.88479635471327,12,274.35323142579443,8.893422527139048,8.0
AT3G16920->AT5G44030,2-6h,3,GCR,HZE-Fe,292.83966294524515,0.21024032956841135,1392.88053603415,0.17288377288124146,0.1770462347901215,quality-shared,0.21024032956841135,0.00018039210556772267,4,,,,213.36454688903305,152.36470826578048,12,292.83966294524515,8.519625948108112,8.0
AT3G16920->AT5G60490,2-6h,3,GCR,HZE-Fe,167.84596066711026,0.1821266700943566,921.5891367263907,0.16588548013052248,0.1770462347901215,quality-shared,0.1821266700943566,0.0001570153578220601,4,,,,135.70570115204876,97.38376913970116,12,167.84596066711026,8.440727284634365,8.0
AT3G17790->AT1G64060,2-6h,3,GCR,HZE-Fe,366.3862868695714,0.23922360776135526,1531.564088921655,0.08737268358110234,0.1770462347901215,quality-shared,0.23922360776135526,0.00020408990407069783,4,,,,252.6342859909216,180.30802363906756,12,366.3862868695714,2.731223662529195,8.0
AT3G18080->AT1G11820,2-6h,3,GCR,HZE-Fe,392.44295220157227,0.34431625100026586,1139.7747014888043,0.056486826782884955,0.1770462347901215,quality-shared,0.34431625100026586,0.0002883392113159633,4,,,,266.4430327504329,190.05839819486428,12,392.44295220157227,2.944498162879957,8.0
AT3G18080->AT1G66250,2-6h,3,GCR,HZE-Fe,340.91206904792614,0.24640807214285843,1383.5263840312737,0.12175487224030632,0.1770462347901215,quality-shared,0.24640807214285843,0.0002080050839221581,4,,,,238.84705044776845,170.41038236416998,12,340.91206904792614,5.201835218852799,8.0
AT3G18080->AT2G01630,2-6h,3,GCR,HZE-Fe,364.1622410312368,0.20527422422656275,1774.0280953604197,0.08737268358110234,0.1770462347901215,quality-shared,0.20527422422656275,0.00017308195881389488,4,,,,251.44298028050434,179.4135231494641,12,364.1622410312368,3.5285366386160035,8.0
AT3G18080->AT3G13560,2-6h,3,GCR,HZE-Fe,355.9262884157986,0.27934351102699545,1274.1526986155845,0.10103179832689925,0.1770462347901215,quality-shared,0.27934351102699545,0.000233014886689753,4,,,,247.15007319479602,176.27764581607437,12,355.9262884157986,4.386507181470621,8.0
AT3G18080->AT4G31140,2-6h,3,GCR,HZE-Fe,364.6145173433749,0.31463392382614985,1158.8531615072814,0.094150631119833,0.1770462347901215,quality-shared,0.31463392382614985,0.00026403545753994617,4,,,,251.53954283543817,179.46028627460547,12,364.6145173433749,3.3126513637095827,8.0
AT3G18080->AT5G58090,2-6h,3,GCR,HZE-Fe,393.81123822955647,0.32973906852315205,1194.3117325871433,0.056486826782884955,0.1770462347901215,quality-shared,0.32973906852315205,0.0002759888911972874,4,,,,267.3549778107765,190.71938167289906,12,393.81123822955647,2.971334606782174,8.0
AT3G19020->AT2G38940,2-6h,3,GCR,HZE-Fe,190.35010533052974,0.06427407680772221,2961.537758060185,0.16588548013052248,0.1770462347901215,quality-shared,0.06427407680772221,5.613784033106639e-05,4,,,,151.2317098014753,108.41400627324457,12,190.35010533052974,8.384215952985489,8.0
AT3G19620->AT5G09870,2-6h,3,GCR,HZE-Fe,330.3735483034209,0.17146940883129858,1926.7200520208319,0.13503353245153468,0.1770462347901215,quality-shared,0.17146940883129858,0.00014566923120787334,4,,,,234.31038099623197,167.24952870119444,12,330.3735483034209,5.962124802236465,8.0
AT3G21770->AT2G36100,2-6h,3,GCR,HZE-Fe,344.61132093126673,0.3627616500171451,949.9662406844259,0.1079643111641869,0.1770462347901215,quality-shared,0.3627616500171451,0.00030773300790215563,4,,,,240.36019548301329,171.4629484138416,12,344.61132093126673,4.143387931149369,8.0
AT3G21960->AT1G47670,2-6h,3,GCR,HZE-Fe,3.3085039892175776,0.13387666503794113,24.713074442659114,0.16259506211291788,0.1770462347901215,quality-shared,0.13387666503794113,0.00011552935394915087,4,,,,2.3775409997053973,1.6067907482782966,12,3.3085039892175776,0.1166818305075096,8.0
AT3G21960->AT1G80830,2-6h,3,GCR,HZE-Fe,4.722892845850287,0.15756644776900924,29.973975505077057,0.15285484238344962,0.1770462347901215,quality-shared,0.15756644776900924,0.000135795602141775,4,,,,3.3185180840964374,2.26211826754904,12,4.722892845850287,0.13982411845181186,8.0
AT3G22060->AT2G26180,2-6h,3,GCR,HZE-Fe,219.3401101220154,0.18525903011846567,1183.9644738599584,0.17237938727184243,0.1770462347901215,quality-shared,0.18525903011846567,0.00016049758996683483,4,,,,168.54557265777146,120.68807760353215,12,219.3401101220154,8.883556434956223,8.0
AT3G22800->AT2G04780,2-6h,3,GCR,HZE-Fe,341.78351479508194,0.28060960596086626,1218.0036161796506,0.1079643111641869,0.1770462347901215,quality-shared,0.28060960596086626,0.00023798981889144866,4,,,,238.0444303926074,169.9053104542782,12,341.78351479508194,4.05304176913085,8.0
AT3G23010->AT1G16130,2-6h,3,GCR,HZE-Fe,106.18615519031111,0.08219468082388912,1291.885972741062,0.15699309959113525,0.1770462347901215,quality-shared,0.08219468082388912,7.16328833519353e-05,4,,,,91.92364990924686,66.29851417852399,12,106.18615519031111,6.5579331157927285,8.0
AT3G23010->AT1G16150,2-6h,3,GCR,HZE-Fe,68.11872184541292,0.08795746645518228,774.4507043085653,0.15177407323549055,0.1770462347901215,quality-shared,0.08795746645518228,7.621905956166353e-05,4,,,,63.45669756767487,45.947184443046986,12,68.11872184541292,5.042140597315097,8.0
AT3G23010->AT1G16160,2-6h,3,GCR,HZE-Fe,38.94182314772405,0.07073870276605454,550.5023646886992,0.15177407323549055,0.1770462347901215,quality-shared,0.07073870276605454,6.155979731251038e-05,4,,,,38.61194436746678,28.12463507824863,12,38.94182314772405,3.1657099412898293,8.0
AT3G23010->AT1G16260,2-6h,3,GCR,HZE-Fe,83.16269429771208,0.11319234721207341,734.7024454038507,0.15699309959113525,0.1770462347901215,quality-shared,0.11319234721207341,9.944240649469027e-05,4,,,,74.1938631925887,53.64581350273736,12,83.16269429771208,5.654753438920739,8.0
AT3G23010->AT1G17910,2-6h,3,GCR,HZE-Fe,0.6755061460956786,0.06752768513483166,10.003395566528072,0.03290037588225937,0.1770462347901215,quality-shared,0.06752768513483166,5.899793420856281e-05,4,,,,0.4585267402194834,0.2833698081710661,12,0.6755061460956786,0.026470977647106025,8.0
AT3G23010->AT1G19390,2-6h,3,GCR,HZE-Fe,10.384194550799101,0.06419091948948857,161.7704596442109,0.16588548013052248,0.1770462347901215,quality-shared,0.06419091948948857,5.5974302711092605e-05,4,,,,9.35423782690398,6.823303911107444,12,10.384194550799101,0.7506994698297166,8.0
AT3G23010->AT1G21210,2-6h,3,GCR,HZE-Fe,42.6271154505576,0.06352936399635592,670.9828773510579,0.15177407323549055,0.1770462347901215,quality-shared,0.06352936399635592,5.540177048091177e-05,4,,,,41.79458430779366,30.412056144732965,12,42.6271154505576,3.4267542883665802,8.0
AT3G23010->AT1G21230,2-6h,3,gamma,HZE-Fe,3.70614338121219,0.061210920688903526,60.547094203143544,0.14611738875955063,0.1770462347901215,quality-shared,0.061210920688903526,5.3409341542173805e-05,4,,,,3.70614338121219,2.6281299857616496,12,3.5162915037968663,0.23523404522412125,8.0
AT3G23010->AT1G21250,2-6h,3,GCR,HZE-Fe,81.82564633983337,0.0707347140777439,1156.7961701223464,0.15699309959113525,0.1770462347901215,quality-shared,0.0707347140777439,6.134228157270161e-05,4,,,,73.73617780202616,53.29706759975671,12,81.82564633983337,5.605405789488869,8.0
AT3G23010->AT1G21270,2-6h,3,GCR,HZE-Fe,94.66021552417527,0.08607907072063038,1099.6890966840824,0.15699309959113525,0.1770462347901215,quality-shared,0.08607907072063038,7.372621858911521e-05,4,,,,83.41060150252054,60.21499296252137,12,94.66021552417527,6.229166052209843,8.0
AT3G23010->AT1G25390,2-6h,3,GCR,HZE-Fe,135.39075910514381,0.13899581505166272,974.0635648261858,0.16588548013052248,0.1770462347901215,quality-shared,0.13899581505166272,0.00011957021849684502,4,,,,112.07512292631786,80.58092991416103,12,135.39075910514381,7.262784505002588,8.0
AT3G23010->AT1G69730,2-6h,3,GCR,HZE-Fe,69.15985208410211,0.12758018311423341,542.0892994186833,0.15177407323549055,0.1770462347901215,quality-shared,0.12758018311423341,0.00011060384783596888,4,,,,64.12825563316967,46.38449253080801,12,69.15985208410211,5.061439743952637,8.0
AT3G23010->AT1G69910,2-6h,3,GCR,HZE-Fe,96.1232018538158,0.09246861681866594,1039.522436485847,0.15699309959113525,0.1770462347901215,quality-shared,0.09246861681866594,8.044587661343305e-05,4,,,,84.52092952446212,61.00398550299351,12,96.1232018538158,6.244930199575749,8.0
AT3G23010->AT1G79670,2-6h,3,GCR,HZE-Fe,127.43486523665312,0.11601407453320783,1098.4431479490552,0.16588548013052248,0.1770462347901215,quality-shared,0.11601407453320783,0.00010050877681544446,4,,,,106.40297547656046,76.58403098274968,12,127.43486523665312,7.042694403076787,8.0
AT3G23010->AT1G79680,2-6h,3,gamma,HZE-Fe,22.310415346223625,0.07619705732011861,292.79891023210047,0.15177407323549055,0.1770462347901215,quality-shared,0.07619705732011861,6.616245488003797e-05,4,,,,22.310415346223625,16.32767454091217,12,22.085183829367175,1.7950249233835447,8.0
AT3G23010->AT2G23450,2-6h,3,GCR,HZE-Fe,147.6654140875522,0.13719544312924936,1076.3142763308783,0.16588548013052248,0.1770462347901215,quality-shared,0.13719544312924936,0.00011859550735277002,4,,,,119.87516884466743,86.12282468275534,12,147.6654140875522,7.143742675385833,8.0
AT3G23010->AT3G25490,2-6h,3,GCR,HZE-Fe,0.3506110571240344,0.060636950928771874,5.782135344105363,0.000368126184784558,0.015972932763533364,quality-specific,0.060636950928771874,5.292221359035412e-05,4,,,,0.18598482688547058,0.09509727363726435,12,0.3506110571240344,0.01190902397279977,8.0
AT3G23010->AT3G53840,2-6h,3,gamma,HZE-Fe,25.704606651942907,0.06982906399327607,368.10756412857023,0.15177407323549055,0.1770462347901215,quality-shared,0.06982906399327607,6.107341472876698e-05,4,,,,25.704606651942907,18.763040541474066,12,25.22088218381666,2.0884787635243853,8.0
AT3G23010->AT4G31100,2-6h,3,GCR,HZE-Fe,103.47874936720775,0.06725686729824823,1538.5603511435472,0.15699309959113525,0.1770462347901215,quality-shared,0.06725686729824823,5.8663460221757e-05,4,,,,89.85552756903928,64.83333547497342,12,103.47874936720775,6.461339239293342,8.0
AT3G23010->AT5G02070,2-6h,3,gamma,HZE-Fe,27.702141617926785,0.06403174925302402,432.63134212468043,0.15177407323549055,0.1770462347901215,quality-shared,0.06403174925302402,5.593143009190865e-05,4,,,,27.702141617926785,20.245593327703432,12,27.635214349417588,2.275870829628365,8.0
AT3G23730->AT2G13680,2-6h,3,GCR,HZE-Fe,126.93591432800469,0.17296509766163892,733.8816677126484,0.1617151937857842,0.1770462347901215,quality-shared,0.17296509766163892,0.00014900957602358156,4,,,,105.61988058228377,75.94179271550091,12,126.93591432800469,6.687783796314509,8.0
AT3G23805->AT1G55330,2-6h,3,GCR,HZE-Fe,281.73793290200126,0.4085142187580405,689.664936898738,0.17009229909313311,0.1770462347901215,quality-shared,0.4085142187580405,0.00034390885352925116,4,,,,204.75716720533947,146.274004109115,12,281.73793290200126,7.630808587195437,8.0
AT3G23805->AT2G46330,2-6h,3,GCR,HZE-Fe,307.15478894136567,0.3830196338727384,801.929618687434,0.15285484238344962,0.1770462347901215,quality-shared,0.3830196338727384,0.00032344925574256944,4,,,,219.24500699064706,156.43615171020434,12,307.15478894136567,6.37717993941807,8.0
AT3G23805->AT3G13520,2-6h,3,GCR,HZE-Fe,324.79250011154863,0.41138752764327857,789.504975933986,0.13503353245153468,0.1770462347901215,quality-shared,0.41138752764327857,0.0003461497553415849,4,,,,229.35903802730184,163.5935360896882,12,324.79250011154863,5.225406920954289,8.0
AT3G23805->AT3G61640,2-6h,3,GCR,HZE-Fe,249.8891785523611,0.20648034430007428,1210.23228336544,0.1770462347901215,0.1770462347901215,quality-shared,0.20648034430007428,0.00017763449370709894,4,,,,186.11405506399436,133.18718583411143,12,249.8891785523611,8.512691211495916,8.0
AT3G23805->AT5G40730,2-6h,3,GCR,HZE-Fe,292.9562671725712,0.34713428117516487,843.9277912305777,0.17009229909313311,0.1770462347901215,quality-shared,0.34713428117516487,0.00029621895187981195,4,,,,211.65639354817162,151.0855119873271,12,292.9562671725712,7.322945516843584,8.0
AT3G24480->AT2G14890,2-6h,3,GCR,HZE-Fe,405.5505307054504,0.3344807065472294,1212.4780974420294,0.0511238251026374,0.1770462347901215,quality-shared,0.3344807065472294,0.0002819633354115836,4,,,,274.4382123109454,195.8067203689922,12,405.5505307054504,4.77382025767697,8.0
AT3G24770->AT1G08590,2-6h,3,GCR,HZE-Fe,289.0126926665206,0.20076660452773415,1439.5456522580976,0.17009229909313311,0.1770462347901215,quality-shared,0.20076660452773415,0.0001722511117539377,4,,,,210.08843166286442,150.11692564595447,12,289.0126926665206,7.735455238201163,8.0
AT3G24770->AT1G65380,2-6h,3,GCR,HZE-Fe,263.164329990551,0.18118876696855057,1452.4318167926444,0.028850124523373873,0.1770462347901215,quality-shared,0.18118876696855057,0.0001552024048151468,8,,,,194.77491357644536,139.29282912260746,24,263.164329990551,8.567088036328842,16.0
AT3G24770->AT1G75820,2-6h,3,GCR,HZE-Fe,340.4247924185437,0.2644616269680436,1287.237004178603,0.12849030071609316,0.1770462347901215,quality-shared,0.2644616269680436,0.00022472855707117434,4,,,,238.54131150477994,170.17861977978671,12,340.4247924185437,4.824875825044032,8.0
AT3G24770->AT2G23950,2-6h,3,GCR,HZE-Fe,306.9837839383264,0.1694257742417746,1811.9072219806017,0.16664886428908307,0.1770462347901215,quality-shared,0.1694257742417746,0.00014519768354795404,4,,,,220.17324506376244,157.24657793046848,12,306.9837839383264,7.269679515868701,8.0
AT3G24770->AT3G49670,2-6h,3,GCR,HZE-Fe,322.2660826241627,0.25480134892672757,1264.7738482610457,0.14728077367727485,0.1770462347901215,quality-shared,0.25480134892672757,0.0002163428348585239,4,,,,228.89974811275837,163.3162244356279,12,322.2660826241627,7.052346880412328,8.0
AT3G24770->AT4G28650,2-6h,3,GCR,HZE-Fe,281.7148230643445,0.19558883050053713,1440.342080595297,0.17638240238356323,0.1770462347901215,quality-shared,0.19558883050053713,0.00016774388537554863,4,,,,206.40022401101464,147.44983206524233,12,281.7148230643445,8.184692573322806,8.0
AT3G24770->AT5G05160,2-6h,3,GCR,HZE-Fe,305.8216762417146,0.21079734610885462,1450.7852299231033,0.17009229909313311,0.1770462347901215,quality-shared,0.21079734610885462,0.00017951758827358666,4,,,,219.60722283677805,156.80522512457108,12,305.8216762417146,7.306666427814782,8.0
AT3G24770->AT5G13290,2-6h,3,GCR,HZE-Fe,255.8866851632355,0.19979543570111163,1280.7433976922016,0.1770462347901215,0.1770462347901215,quality-shared,0.19979543570111163,0.00017056413840166318,4,,,,190.36813198214938,136.17474060896626,12,255.8866851632355,8.652121102315823,8.0
AT3G24770->AT5G61480,2-6h,3,GCR,HZE-Fe,302.92713575379946,0.21053018044113592,1438.8774812193622,0.026786798417964237,0.1770462347901215,quality-shared,0.21053018044113592,0.00017888930954158833,8,,,,218.10005016460107,155.73732531622295,24,302.92713575379946,7.787098361937828,16.0
AT3G24770->AT5G65700,2-6h,3,GCR,HZE-Fe,346.08413549104466,0.26177647229759116,1322.0597422430362,0.12175487224030632,0.1770462347901215,quality-shared,0.26177647229759116,0.000222743214593063,4,,,,241.8320883337732,172.48506997606034,12,346.08413549104466,4.616942496811207,8.0
AT3G25170->AT3G04690,2-6h,3,GCR,HZE-Fe,0.7925643299642194,0.06899158938209107,11.487839852113254,0.000368126184784558,0.015972932763533364,quality-specific,0.06899158938209107,6.004698320363072e-05,4,,,,0.3620064807104412,0.22231435106541791,12,0.7925643299642194,0.027855838644135295,8.0
AT3G25170->AT5G16500,2-6h,3,HZE-Fe,GCR,0.061417532762902585,0.021029916295739325,2.9204839381764836,0.004783298752946214,0.11420628644272249,quality-shared,0.061417532762902585,5.343245827758164e-05,4,,,,0.02717894491843405,0.023443692021324774,12,0.021029916295739325,9.655238200080713e-05,8.0
AT3G25655->AT4G28490,2-6h,3,GCR,HZE-Fe,96.28210428559477,0.09892724461361371,973.2617608187691,0.0227404687963513,0.1770462347901215,quality-shared,0.09892724461361371,8.617930361858733e-05,8,,,,85.3010773059882,61.5706094887432,24,96.28210428559477,6.115473608052459,16.0
