,cotyledon,dna_damage_response,hormone_response_aba,hormone_response_auxin,hormone_response_cytokinin,hormone_response_ethylene,hormone_response_ja,hormone_response_sa,hypocotyl,leaf_epidermis,leaf_mesophyll,leaf_vasculature,oxidative_stress,root_columella,root_cortex,root_endodermis,root_epidermis,root_lateral_root_cap,root_meristem,root_pericycle,root_phloem,root_stele,root_xylem,shoot_apical_meristem
OSD-510_GSM3072349,0.0,0.012910126380379612,0.01213139055947008,0.004071943931020895,0.0021579426362553127,0.007524652149029395,0.000516029760843669,0.031158815195669095,0.02752784215118734,0.0,0.6379316276204149,0.0,0.05434887990267368,0.01088353677415723,0.048028297195612815,0.023287015752981123,0.0011571576455282116,0.0,0.005122768171284349,0.10919189739451883,0.0021485602769672476,0.001107118395991856,0.004541061895424224,0.0042533362105901815
OSD-658_CWRU004174_S1,0.004174343732973267,0.005264832404789396,0.034989442975259584,0.0045964683801279355,0.001758852696477526,0.02624208223144466,0.0005159301242999806,0.024694291858544472,0.019511539246257335,0.0,0.026640755509312962,0.0020324520048184778,0.7623571127612192,0.006284966968746361,0.007058862155196471,0.015454452359715674,0.0002626553360073324,0.00024389424057814156,0.000969323263836504,0.04830982072991606,0.001289825310750223,0.0,0.0046121026263188465,0.0027359930834094854
OSD-658_CWRU004175_S2,0.01306312106674847,0.00798636701123571,0.037014002854817964,0.006328819140979239,0.00167124661298579,0.02000016438491275,0.0010958994183513928,0.03353452220155237,0.027260498031490665,0.0,0.03036737288251686,0.0026301586040432664,0.7151656954258073,0.0063562166264380235,0.007890475812129963,0.015123411973248844,0.0006027446800932741,0.0,0.001132429398963125,0.06079502023304301,0.0017534390693622285,0.0,0.006246626684602924,0.003981767886676695
OSD-658_CWRU004176_S3,0.007993042422935248,0.00815278271268482,0.03888018373147289,0.005756678366442884,0.0013361923607973882,0.021087727558749835,0.00065302634174304,0.02364960013020342,0.02244401303775463,0.0,0.02106562512872146,0.0029469906704303285,0.7481337679251546,0.006942172340684176,0.007946828251058153,0.01901813638337943,0.0005693050158785891,0.0,0.000997958204304819,0.05181010529798596,0.0022303361210302313,0.0,0.004634812599858612,0.0037507153987295133
OSD-658_CWRU004177_S4,0.006161346123604268,0.007100172983173456,0.041044189337946235,0.006203805629815964,0.001769146092152854,0.023966032395030663,0.0006840698222991514,0.029202704827803135,0.02283377889605281,0.0,0.030136813964459854,0.0029564396917754372,0.7268752948576823,0.005944330869633591,0.00934109136656707,0.015379776694448595,0.00043403050794152555,6.604812077360688e-05,0.000802012895109357,0.05772133983330712,0.00176914609215285,0.0,0.00607013681396446,0.003538292184305709
OSD-658_CWRU004178_S5,0.008910370623534947,0.0068961688529112245,0.03733473049425146,0.005621028197089902,0.0013879081968123218,0.02687337246077861,0.0003296281967428705,0.025450766559045948,0.01932662164061154,0.0,0.02145706072271845,0.002914607213305876,0.7482791384097233,0.0066793081971592986,0.008171309508732544,0.018493876722524262,0.000478828327900271,0.00026370255739437614,0.0006823881967660631,0.05208125508538236,0.0013358616394318653,0.0,0.004094329180596349,0.0029377390165860814
OSD-658_CWRU004179_S6,0.008124270161206782,0.011178177470005834,0.056110067300421514,0.008091393168648016,0.0017169096114061247,0.02016455543608895,0.0008036598181050071,0.03318749748856308,0.029461438331894463,0.0,0.039751937002811634,0.0028615160190102506,0.6687058519829091,0.010283192672570725,0.009260352904073458,0.01819193588255831,0.0007914831541943236,0.0,0.0009254264572117086,0.06690467985724079,0.002319654474984872,0.0,0.006149215274894267,0.005016785531200876
OSD-658_CWRU004180_S7,0.008901373511117517,0.009257063641172503,0.04795432573919704,0.0088922532513726,0.0017054885723145397,0.025244878974153184,0.0005745763639348835,0.02809040001459242,0.02872881819674217,0.0,0.032978859237911134,0.004256121214332185,0.6934255087584899,0.009156740783977529,0.009202342082702517,0.018121956113309932,0.0007478612990897939,0.0,0.0008998656281729721,0.061753278733378325,0.002252704157014395,0.0,0.004219640175352196,0.003635943551672353
OSD-658_CWRU004181_S8,0.004819070021342,0.009875273937393474,0.04473713946496871,0.006429670702186884,0.0016074176755467213,0.019989273272145384,0.0005570259271696681,0.03235524885531174,0.02781946630550167,0.0,0.03333243148183224,0.0032360553864141904,0.7028181798408608,0.009214800338035163,0.010042381715544366,0.017808914642937983,0.0008169713598487786,0.0,0.0008806314658109988,0.061034126591303715,0.0024190840265653213,0.0,0.005336838883168322,0.004869998106111831
OSD-658_CWRU004182_S9,0.005101495443169978,0.009497985757917233,0.05002354096985524,0.007698753919755075,0.0019950665960573573,0.023414493240844932,0.0009669341171075276,0.036608860054034055,0.03258200784481401,0.0,0.04901254403222136,0.002031785613162682,0.6543981630699712,0.010477159547393233,0.010587316598709285,0.018261591173727346,0.0009057357552653122,0.0,0.0017461932578988497,0.06815049574752984,0.0027661659552697154,4.895868947375894e-05,0.00854329131317815,0.005181461302643849
OSD-658_CWRU004183_S10,0.0033157297073963792,0.00830231693975818,0.043967199568296776,0.006132540838131203,0.00148116452446395,0.02247732129230305,0.0007795602760336382,0.029233510351261184,0.024504178009990493,0.0,0.03608844371185028,0.003135564665824205,0.721214520262937,0.00834129495355986,0.008055456185680862,0.016604633879516287,0.0003811183571719991,0.0,0.0010740608247574572,0.054725131377560944,0.0019748860326186,0.0,0.004434831792546874,0.0037765364483407066
OSD-658_CWRU004184_S11,0.009184483291483199,0.007897731018263665,0.03911624175874972,0.0057788275743392665,0.001977643214329441,0.027353117185205854,0.0010530308024351597,0.03408224084954759,0.025529576039525485,0.0,0.03089232802851232,0.003133408729197292,0.7063525153310157,0.006677756308125375,0.00875813423488751,0.015102002727606497,0.0006164082745961882,0.0,0.0011814491929759683,0.06364415435205645,0.001823541145680394,0.0,0.006164082745961884,0.0036813271955050144
OSD-658_CWRU004185_S12,0.011286336471761983,0.007139722730047012,0.033404468508748494,0.005574558287724395,0.0016294862687194376,0.025214155947553406,0.0009005055695555209,0.029330752836949872,0.021354846363744236,0.0,0.02451090397894819,0.004002246975802069,0.7389577291250661,0.005574558287724394,0.0077615003852162705,0.016466387557585695,0.0005660320722920137,1.7152487039130405e-05,0.0005431620895731472,0.05583134531243969,0.0013293177455342812,0.0,0.005460208374130068,0.0031446226238445304
OSD-658_CWRU004186_S13,0.006899100135630392,0.009689393525847481,0.044394848559923074,0.006372114702263726,0.0017636165897533872,0.020229102193183187,0.000850315141488244,0.02441769159384749,0.02537298391329729,0.0,0.02235593981868351,0.002610432491976247,0.7382135123824082,0.007946772371686393,0.00754785909543265,0.018444490167837495,0.0006578569818920689,0.0,0.0010217778654920454,0.05066198608422528,0.002089045841434075,0.0,0.004500021695283443,0.0039611388484143565
OSD-658_CWRU004187_S14,0.010465286910557078,0.00895371389235421,0.042352677305606164,0.0072178506394061474,0.0015986644391411916,0.023228355694088768,0.0006680985715814143,0.030851837609097908,0.028811750899447586,0.0,0.025788604863041808,0.003563192381767432,0.7113659076457124,0.006979244006698485,0.009114773369431867,0.017155816891679145,0.0007078663436993066,0.0,0.0010339620750663466,0.05934146955439019,0.0018372710718488354,0.0,0.004994832178013274,0.003968823657370422
